street	intersections	agencies	number_violations
Hewes St	n/of s 5th st|w/of broadway|w/of bedford av|n/of union ave|e/of williamsbur|n/of s 3rd st|w/of lee ave|s/of s 5th st|w/of s 5th st|w/of harrison av|n/of s 4th st|e/of bedford av|w/of marcy ave|e/of broadway|n/of broadway|s/of broadway|w/of bedford ave|e/of kent ave	T	744
HEWES ST	52 st|union ave	P	9
HEWES STREET		S|P	240
Heyward St	e/of harrison a|e/of wallabout s|w/of bedford ave|s/of marcy ave|e/of wythe ave|w/of marcy ave|e/of marcy ave|w/of wallabout s|w/of bedford av|s/of wallabout s|w/of harrison a|e/of wallabout|e/of bedford av|w/of wythe ave|e/of lee ave|n/of marcy ave|e/of bedford ave|n/of wallabout|s/of broadway|w/of lee ave	T	888
HEYWARD ST		P	5
HEYWARD STREET		S|P	25
Hicks St	n/of orange st|n/of remsen st|n/of clark st|n/of montague s|w/of montague st|n/of old fulton|s/of congress s|n/of pierrepont|n/of kane st|n/of lorraine s|s/of love ln|w/of congress|w/of joralemon|n/of baltic st|n/of cranberry s|w/of montague s|s/of grace ct|w/of poplar st|w/of clark st|n/of grace cour|s/of summit st|n/of lorraine|e/of bay st|w/of cranberry s|e/of montague st|w/of atlantic|s/of baltic st|n/of president|n/of sackett st|n/of bush st|s/of remsen st|w/of pierrepont|n/of montague st|s/of montague s|n/of degraw st|s/of kane st|n/of atlantic a|n/of lorraine st|w/of lorraine st|s/of clark st|n/of poplar st|s/of congress st|s/of brooklyn qn|e/of remsen st|e/of lorraine s|s/of montague st|w/of grace ct|w/of lorraine|n/of state st|w/of baltic st|s/of woodhull s|s/of joralemon|e/of joralemon|s/of w 9th st|w/of lorraine s|n/of hamilton a|s/of sackett s|e/of pierrepont|n/of huntington|s/of state st|w/of old fulton|n/of grace ct|s/of nelson st|s/of pierrepont|s/of bush st|n/of polar st|s/of orange st|n/of joralemon s|n/of bay st|n/of atlantic av|e/of orange st|e/of grace ct|w/of nelson st|s/of amity st|n/of woodhull s|e/of atlantic a|w/of remsen st|w/of pineapple|e/of montague s|s/of lorraine|e/of lorraine st|n/of warren st|s/of carroll st|w/of congress s|s/of grace court|w/of atlantic a|w/of bush st|s/of lorraine s|s/of grace cour|n/of union st	T	1940
HICKS ST	lorraine st|i/o sackett st|i/o union st|sackett st|sackett|bush|i/o sackett	P	62
HICKS STREET		S|P	86
High St	e/of pearl st|w/of jay st|w/of pearl st|n/of jay st|n/of montague s|e/of pearl pl|e/of jay st	T	196
Highland Ave	6|e/of w 4th st|e/of w 13th st|w/of w 7th st|e/of w 5th st|w/of w 13th st|n/of w 3rd st	T	41
HIGHLAND AVENUE		S|P	6
Highland Blvd	w/of fanchon pl|e/of fanchon p|e/of bulwer pl|e/of w 4th st	S|T	135
HIGHLAND BLVD	vermont pl	P	23
HIGHLAND BOULEVARD		S	76
Highland Pl	s/of arlington|n/of arlington a|s/of ridgewood a|w/of arlington|n/of ridgewood a|e/of fulton st|e/of ridgewood a|s/of ridgewood|n/of fulton st|e/of arlington a|n/of arlington|w/of arlington a|e/of ridgewood|s/of fulton st|s/of arlington a	T	285
HIGHLAND PL		P	11
HIGHLAND PLACE		S|P	98
Highlawn Ave	w/of w 3rd st|e/of w 4th st|e/of w 12th st|w/of w 9th st|e/of w 13th st|w/of w 7th st|e/of bay pky|e/of w 8th st|w/of w 5th st|n/of w 3rd st|s/of w 4th st|s/of w 8th st|e/of w 10th st|n/of w 12th st|w/of w 4th st|s/of w 13th st|w/of 3rd st|w/of w 8th st|w/of w 6th st|e/of w 7th st|e/of w 5th st|w/of w 13th st|n/of w 7th st|s/of w 3rd st|w/of w 12th st	T	355
HIGHLAWN AVE		P	11
HIGHLAWN AVENUE		S	4
Hill St	e/of euclid ave|w/of crescent s|w/of crescent st|e/of crescent s|e/of crescent st|w/of autumn ave	T	119
HILL ST		P	16
HILL STREET		S|P	69
Hillel Pl	w/of kenilworth|e/of kenilworth|e/of campus rd|n/of campus rd	T	81
HILLEL PL	i/o kenilworth	P	4
HIMROD		P	4
Himrod St	w/of knickerboc|e/of knickerboc|e/of central av|e/of bushwick a|e/of irving ave|w/of wyckoff ave|w/of bushwick a|n/of evergreen a|s/of wyckoff ave|w/of myrtle ave|s/of seneca ave|s/of central av|s/of wyckoff av|n/of wilson ave|n/of central av|w/of evergreen a|w/of st nichola|s/of knickerbock|w/of wyckoff av|w/of knickerbock|n/of knickerboc|n/of wyckoff av|w/of irving ave|e/of evergreen a|e/of evergreen|n/of irving ave|e/of knickerbo|e/of wilson ave|w/of central av|n/of harkness a|s/of myrtle ave|e/of bushwick av|n/of st nicholas|e/of myrtle ave|e/of knickerbock|e/of wyckoff av|n/of bushwick a|s/of knickerboc|e/of st nichola|e/of irving av|s/of bushwick a|e/of central ave|n/of knickerbock|w/of central ave|e/of wyckoff ave|w/of wyckoff a	T	1977
HIMROD ST	knickerbocker	P	31
HIMROD STREET		S|P	156
Hinckley Pl	w/of stratford|e/of e 8th st|n/of coney isl|w/of coney islan|w/of coney isl|s/of stratford|w/of coney isla|n/of stratford|n/of e 8th st|e/of coney isla	T	205
Hinsdale St	s/of blake ave|s/of dewitt ave|e/of livonia av|w/of dumont ave|e/of dewitt av|w/of dewitt ave|s/of linden blvd|s/of sutter av|w/of blake ave|w/of livonia av|n/of dumont ave|s/of sutter ave|s/of glenmore av|n/of new lots a|e/of dumont ave|n/of livonia av|s/of livonia av|s/of belmont av|n/of newport st|n/of livonia ave|e/of sutter ave|n/of stanley av|n/of dewitt ave|s/of liberty av|w/of sutter av|s/of louisiana|e/of riverdale|s/of stanley av|w/of sutter ave|s/of belmont a|s/of new lots a|e/of pitkin ave|n/of blake ave|s/of dewitt av|e/of pitkin av|w/of dewitt av|s/of riverdale a|n/of pitkin ave|w/of livonia ave|n/of stanley a|s/of newport st	T	923
HINSDALE ST		P	14
HINSDALE STREET		P|S	127
Holly St	n/of state st	T	4
HOMECREST		P	5
Homecrest Ave	s/of avenue s|n/of williams ct|n/of avenue t|w/of williams|n/of e 12th st|n/of williams|n/of shore pky|s/of avenue y|s/of avenue t|w/of williams c|e/of avenue t|w/of doone ct|s/of e 12th st|e/of e 12th st|n/of desmond ct|w/of shore pky|w/of avenue z|s/of williams c|s/of desmond ct|n/of avenue y|w/of avenue y|n/of doone ct|e/of avenue u|e/of avenue y|n/of avenue z|s/of avenue z|s/of doone ct|e/of williams c|s/of avenue u|n/of williams c|n/of avenue v|n/of avenue u|e/of williams ct|s/of williams ct|s/of avenue v|e/of shore pky|s/of shore pky|n/of guider ave	T	1018
HOMECREST AVE		P	20
HOMECREST AVENUE		S|P	16
Homecrest Ct	n/of williams ct	T	6
Hooper St	e/of s 1st st|n/of s 1st st|n/of broadway|e/of williamsbur|e/of lee ave|s/of s 5th st|e/of s 4th st|w/of harrison av|e/of kent ave|n/of s 2nd st|s/of s 4th st|n/of harrison av|s/of s 1st st|w/of s 1st st|e/of marcy ave|s/of lee ave|w/of lee ave|w/of bedford ave|n/of s 4th st|n/of s 5th st|n/of s 3rd st|s/of s 3rd st|w/of s 5th st|w/of marcy ave|e/of s 3rd st|s/of 3rd st|w/of wythe ave|n/of marcy ave	T	807
HOOPER ST	harrison ave|52 st	P	16
HOOPER STREET		S|P	227
Hope St	e/of havemeyer|s/of havemeyer s|e/of roebling|e/of roebling st|n/of keap st|w/of havemeyer s|w/of roebling s|w/of keap st|w/of marcy ave|w/of havemeyer|e/of marcy ave|w/of roebling	T	372
HOPE STREET		S|P	16
Hopkins St	e/of throop ave|w/of throop av|e/of tompkins a|w/of throop ave	T	226
HOPKINS ST		P	4
HOPKINS STREET		P|S	33
Hornell Loop	s/of pennsylva|n/of pennsylva|w/of pennsylvani|w/of pennsylvan|s/of pennsylvani|w/of pennsylva	T	219
HOWARD		P	4
Howard Aly	n/of pitkin ave|n/of st marks a	T	5
Howard Ave	e/of sumpter st|e/of hancock st|n/of madison st|n/of jefferson|w/of st marks av|n/of prospect p|s/of sterling pl|e/of pacific st|e/of blake ave|n/of blake ave|s/of macdonough|e/of macdonough|w/of sterling p|s/of blake ave|n/of sutter ave|s/of bergen ave|e/of putnam ave|e/of madison st|w/of jefferson|s/of bergen st|n/of decatur st|s/of st marks a|s/of hancock st|n/of sterling|w/of hancock st|n/of sterling pl|s/of madison st|s/of jefferson|s/of chauncey st|n/of macdonough|s/of pitkin ave|s/of st marks av|w/of macdonough|e/of decatur st|e/of prospect p|s/of sumpter st|n/of bainbridge|e/of pitkin ave|s/of eastern pky|n/of sutter av|n/of prospect pl|s/of prospect p|s/of monroe st|s/of prospect pl|w/of putnam ave|n/of macon st|e/of macon st|s/of atlantic a|e/of dean st|n/of herkimer st|s/of putnam ave|e/of bergen st|e/of st marks a|s/of halsey st|n/of lincoln pl|s/of bainbridge|e/of livonia av|n/of bergen st|n/of bergen ave|n/of sumpter st|s/of pacific st|n/of halsey st|n/of pitkin ave|e/of lincoln pl|s/of eastern pk|w/of bergen st|w/of blake ave|s/of dean st|n/of sterling p|w/of dean st|w/of prospect p|e/of jefferson	T	1509
HOWARD AVE	st johns pl	P	16
HOWARD AVENUE		S|P	482
Howard Pl	s/of windsor pl	T	6
HOWARD PLACE		S|P	21
Hoyt St	w/of state st|n/of union st|s/of president|n/of sackett st|s/of dean st|s/of 1st st|s/of warren st|n/of warren st|w/of sackett st|s/of president s|w/of fulton st|n/of atlantic a|s/of schermerho|s/of union st|e/of dean st|n/of dean st|s/of bond st|n/of douglass s|w/of 3rd st|n/of douglass st|w/of 1st st|e/of 3rd st|n/of 3rd st|e/of douglass|n/of degraw st|w/of atlantic a|n/of sackett s|n/of schermerho|w/of dean st|s/of 3rd st|n/of livingston|s/of degraw st|n/of president|s/of carroll st|n/of 5th st|n/of butler st|n/of 4th st|n/of baltic st|e/of schermerho|s/of pacific st|e/of degraw st|e/of union st|w/of president|e/of atlantic av|e/of state st|s/of fulton st|s/of 2nd st|s/of atlantic a|n/of state st|s/of state st|w/of union st|n/of wyckoff st|s/of sackett st|s/of atlantic av|e/of pacific st|s/of butler st|e/of atlantic a|e/of sackett st|n/of douglass|n/of fulton st|s/of 4th pl|e/of wyckoff st|s/of douglass s|n/of bergen st	T	1448
HOYT ST		P	25
HOYT STREET		P|S	44
Hubbard Pl	e/of flatbush a|n/of kings hwy|w/of e 40th st|s/of e 40th st|n/of avenue y|e/of e 40th st|w/of flatbush av|w/of kings hwy	T	64
HUBBARD PLACE		S|P	24
Hubbard St	n/of avenue z|n/of shore pky|w/of avenue x|w/of avenue y|s/of shore pky|s/of avenue z|w/of avenue z|n/of avenue y|e/of shore pky|e/of avenue z	T	169
HUBBARD ST		P	6
HUBBARD STREET		S|P	44
Hudson Ave	n/of fulton st|s/of john st|n/of plymouth s|s/of plymouth st|e/of dekalb ave|n/of york st|n/of front st|e/of john st|n/of plymouth st|s/of fulton st|s/of evans st|w/of dekalb av|n/of evans st|s/of dekalb av|e/of plymouth st|s/of front st|s/of dekalb ave|w/of navy st|e/of fulton st	T	167
Hull St	w/of rockaway av|e/of rockaway a|e/of mother gast|e/of thomas s bo|w/of mother gast|n/of eastern pky|w/of eastern pk	T	319
HULL ST		P	13
HULL STREET		P|S	321
Humboldt St	s/of grand st|n/of grand st|n/of scholes s|s/of meserole a|n/of conselyea|n/of varet st|s/of norman ave|n/of flushing a|e/of montrose a|s/of skillman a|e/of scholes st|s/of mckibben st|s/of driggs ave|w/of scholes st|n/of debevoise s|e/of varet st|s/of mckibbin s|w/of mckibben st|w/of debevoise s|w/of conselyea s|w/of conselyea|s/of montrose av|s/of herbert st|n/of engert ave|w/of meserole st|s/of meserole s|n/of flushing av|e/of ten eyck w|n/of mckibbin st|e/of broadway|w/of ten eyck wa|n/of calyer st|s/of grand ave|e/of stagg walk|s/of ten eyck w|n/of ten eyck w|n/of scholes st|s/of scholes st|s/of maujer st|e/of scholes s|w/of maujer st|e/of maujer st|s/of engert ave|n/of maujer st|w/of scholes s|e/of conselyea s|s/of calyer st|e/of ainslie st|n/of norman ave|n/of debevoise|s/of skillman av|n/of johnson av|s/of ainslie st|w/of varet st|w/of flushing av|e/of debevoise|s/of jackson st|s/of conselyea|n/of johnson ave|s/of powers st|w/of powers st|n/of driggs ave|e/of conselyea|e/of montrose av|w/of ten eyck w|n/of mckibben st|w/of johnson av|s/of greenpoint|e/of flushing a|e/of jackson st|n/of johnson st|n/of jackson st|s/of scholes s|s/of meserole st|n/of seigel st|s/of moore st|n/of stagg st|s/of varet st|e/of moore st|e/of grand st|s/of conselyea s|w/of moore st|n/of moore st|s/of mckibbin st|n/of ten eyck wa|w/of seigel st|w/of debevoise|n/of ainslie st|s/of debevoise|n/of stagg walk|n/of meserole a|n/of conselyea s|n/of powers st|s/of seigel st|s/of johnson ave|s/of nassau ave|e/of powers st|s/of meserole|e/of stagg st|n/of skillman a|n/of nassau ave|e/of mckibbin s|e/of mckibbin st	T	2824
HUMBOLDT ST	maujer st	P	23
HUMBOLDT STREET		P|S	184
Hunterfly Pl	s/of herkimer s	T	36
Huntington St	e/of court st|s/of henry st|n/of smith st|s/of avenue v|s/of smith st|e/of columbia|n/of avenue s|n/of columbia s|w/of smith st|e/of henry st|w/of court st|e/of hamilton a|n/of henry st|n/of court st|e/of smith st|e/of columbia s|s/of columbia|w/of columbia s|s/of columbia s|w/of hamilton a|s/of court st|w/of hicks st|w/of henry st|e/of hicks st	T	373
HUNTINGTON ST	henry st	P	15
HUNTINGTON STREET		S|P	94
Huron St	w/of mcguinness|s/of mcdonough a|e/of franklin st|e/of manhattan|w/of provost s|e/of west st|s/of mcguinness|n/of mcguinness|e/of mcguinness|w/of provost st|n/of manhattan|w/of franklin s|e/of franklin s|e/of mcguinnes	T	1243
HURON ST		P	23
HURON STREET		S|P	72
Hutchinson Ct	w/of coney isla|w/of coney islan	T	4
I/O 3 AVE	23 street|24 street|17 street|22 st	P	4
I/O CUMBERLAND ST	atlantic commons|atlantic command|atlantic  comm|atlantic common|atlantic ave	P	6
I/O HIGHLAND BLVD	vermont pl|vermont blvd	P	4
I/O MYRTLE AVE	wyckoff av|wyckoff ave|menahan st	P	4
I/O WORTMAN	montauk|logan|fountain	P	5
Imlay St	s/of summit st|n/of bowne st	T	41
IMLAY ST		P	17
IMLAY STREET		S	95
Independence Ave	n/of 15th ave|s/of bay 8th st|e/of vandalia a|w/of 15th ave	T	12
INDEPENDENCE AVE		P	6
INDEPENDENCE AVENUE		S|P	12
India St	e/of franklin s|e/of manhattan a|w/of franklin s|s/of franklin st|e/of west st|w/of franklin st|s/of franklin s|e/of manhattan|e/of franklin st|e/of franklin a|s/of manhattan a|w/of mcguinness|s/of west st|e/of mcguinness	T	1198
INDIA ST	west st	P	8
INDIA STREET		P|S	22
Indiana Pl	w/of whitman dr	T	5
Ingraham St	w/of morgan ave|e/of varick ave|e/of bogart st|e/of morgan ave|e/of knickerboc|n/of varick ave|w/of varick av|w/of porter ave|s/of porter ave|w/of knickerboc|n/of bogart st|e/of porter ave|w/of varick ave|s/of varick ave|e/of gardner av|s/of porter av|n/of porter ave	T	307
INGRAHAM ST		P	4
INGRAHAM STREET		S|P	54
IRVING		P	4
Irving Ave	e/of myrtle ave|w/of jefferson s|s/of schaefer st|n/of madison st|s/of stanhope st|s/of myrtle ave|e/of suydam st|e/of greene ave|s/of troutman st|s/of starr st|w/of stockton st|e/of madison st|s/of weirfield|s/of dekalb ave|s/of decatur st|n/of myrtle ave|w/of halsey st|w/of cooper st|n/of gates ave|n/of harman st|e/of schaefer st|s/of covert st|s/of schaefer s|w/of suydam st|n/of suydam st|n/of jefferson|e/of stanhope st|n/of halsey st|s/of willoughby|n/of bleecker st|e/of willoughby|s/of himrod st|w/of covert st|n/of schaefer s|n/of stanhope st|e/of himrod st|e/of flushing a|e/of eldert st|n/of palmetto s|n/of linden st|w/of eldert st|e/of linden st|w/of starr st|n/of decatur st|n/of eldert st|e/of covert st|n/of troutman st|s/of eldert st|n/of grove st|s/of jefferson a|n/of bleecker s|s/of melrose st|e/of melrose st|s/of gates ave|e/of starr st|e/of decatur st|e/of weirfield|n/of wilson ave	T	1922
IRVING AVE	starr st|halsey st|gates ave	P|S	120
IRVING AVENUE		P|S	307
Irving Pl	n/of fulton st|n/of gates ave|n/of putnam ave|e/of fulton st|s/of gates ave|s/of putnam ave|w/of gates ave|w/of putnam ave	T	278
IRVING PL		P	4
IRVING PLACE		S	38
Irving St	e/of myrtle ave	T	15
Irvington Pl	w/of e 17th st	T	22
Irwin St	n/of oriental b	T	63
IRWIN ST		P	5
JACKIE ROBINSON PARK	way	S	8
Jackie Robinson Pkwy	s/of crosby ave|n/of bulwer pl|s/of highland a|n/of sunnyside|s/of highland b|s/of bulwer pl|n/of highland|n/of crosby ave|e/of vermont ct|n/of vermont ct	T	55
JACKIE ROBINSON PKWY		P	10
JACKSON AVENUE		S	11
Jackson Pl	w/of 16th st|s/of 16th st|n/of prospect a|n/of 16th st	T	48
JACKSON PLACE		P|S	28
Jackson St	w/of graham ave|s/of 16th st|w/of vandervoor|s/of leonard st|e/of morgan av|e/of kingsland|e/of kingsland a|e/of union st|n/of kingsland|e/of manhattan a|w/of leonard st|w/of lorimer st|e/of lorimer st|w/of woodpoint|s/of debevoise|w/of debevoise a|n/of union st|w/of humboldt s|w/of humboldt st|e/of manhattan|e/of vandervoor|w/of debevoise|e/of graham ave|e/of union ave	T	406
JACKSON ST		P	7
JACKSON STREET		S|P	95
Jaffray St		T	14
Jamaica Ave	e/of vermont st|w/of pennsylvan|w/of nichols av|w/of lincoln av|e/of van siclen|n/of highland bl|e/of force tube|w/of ashford st|s/of norwood ave|e/of norwood av|w/of jerome st|w/of bradford st|w/of crescent st|w/of autumn av|w/of hemlock s|e/of linwood st|w/of shepherd av|e/of hendrix st|w/of 76th st|e/of cleveland s|w/of hale ave|e/of highland b|w/of van siclen|w/of norwood av|e/of logan st|w/of euclid ave|e/of essex st|w/of linwood s|e/of warwick st|s/of elton st|w/of lincoln ave|w/of linwood st|e/of chestnut s|w/of chestnut s|n/of schenck ave|e/of 76th st|w/of autumn ave|w/of grant ave|w/of richmond s|n/of schenck ct|w/of nichols a|e/of jerome st|n/of elton st|w/of hemlock st|e/of elton st|w/of elton st|w/of essex st|e/of creamer st|n/of highland b|w/of norwood ave|s/of essex st|e/of lincoln av|w/of cleveland|e/of schenck ct|e/of schenck av|s/of barbey st|e/of norwood ave|e/of pennsylvan|e/of crescent|w/of ashford s|e/of highland|e/of autumn ave	T	941
JAMAICA AVE	shepherd ave	P	20
JAMAICA AVENUE		S	93
Jardine Pl	s/of herkimer st|n/of atlantic a|s/of herkimer s	T	28
JARDINE PLACE		S	14
Java St	w/of franklin s|e/of west st|w/of manhattan|e/of franklin a|e/of manhattan|e/of franklin s|e/of franklin st|e/of manhattan a|w/of manhattan a|w/of franklin st|e/of mcguinness|w/of mcguinness|s/of provost st|s/of manhattan	T	1581
JAVA ST		P	9
JAVA STREET		S|P	46
Jay Ave	n/of prospect s	T	12
Jay St	s/of willoughby|n/of concord st|s/of tillary st|n/of york st|n/of myrtle ave|s/of front st|n/of front st|n/of fulton st|s/of john st|e/of tillary s|s/of metrotech|e/of johnson st|e/of prospect s|s/of catherine s|w/of york st|n/of myrtle av|n/of prospect|w/of concord s|n/of water st|w/of chapel st|s/of cathedral p|w/of tillary st|s/of johnson s|s/of york st|s/of myrtle ave|n/of willoughby|n/of prospect s|s/of plymouth s|s/of concord st|n/of livingston|n/of catherine s|e/of york st|e/of high st|n/of plymouth s|e/of hattie jone|s/of tillary s|w/of front st|e/of nassau st|w/of willoughby|s/of sands st|w/of willoughb|n/of johnson st|s/of chapel st|s/of johnson st|s/of fulton st|n/of cathedral p|s/of nassau st|n/of nassau st|e/of front st|n/of willoughb|n/of plymouth st|s/of prospect s|e/of plymouth s|w/of livingston|n/of tillary st|e/of tillary st|n/of chapel st|n/of sands st	T	3129
JAY ST		P	20
JAY STREET		P|S	33
JEFFERSON		P	8
Jefferson Ave	w/of franklin av|w/of bedford av|w/of knickerboc|e/of central av|w/of nostrand a|e/of bushwick a|w/of irving ave|w/of bedford ave|e/of st nichol|e/of evergreen a|w/of evergreen|e/of evergreen|w/of throop av|e/of patchen av|n/of central av|e/of knickerbock|e/of marcus ga|e/of claver pl|w/of ralph ave|n/of claver pl|w/of throop ave|e/of bedford ave|w/of franklin a|n/of knickerbo|e/of patchen ave|e/of marcy ave|s/of nostrand av|w/of nostrand av|e/of franklin av|w/of knickerbock|e/of malcolm x|w/of wyckoff av|w/of marcy ave|e/of knickerboc|e/of wyckoff av|e/of bedford av|e/of wilson ave|n/of broadway|w/of wilson ave|w/of lewis ave|e/of nostrand a|e/of lewis ave|w/of stuyvesant|n/of marcy ave|e/of broadway|e/of marcus garv|e/of wyckoff ave|e/of stuyvesant|e/of nostrand av|w/of claver pl|e/of franklin a|w/of patchen av|w/of howard ave|e/of ralph ave|e/of throop ave|s/of knickerboc|s/of bedford av|s/of malcolm x	T	3585
JEFFERSON AVE		P	109
JEFFERSON AVENUE		S|P	681
Jefferson St	n/of st nicholas|w/of broadway|e/of knickerboc|e/of broadway|e/of wilson ave|w/of irving ave|e/of scott ave|e/of st nichola|e/of central ave|e/of irving st|w/of knickerboc|s/of broadway|w/of bushwick a|w/of wyckoff a|n/of wyckoff av|e/of st nichol|e/of st nicholas|w/of evergreen|s/of wyckoff av|n/of melrose st|n/of central av|w/of scott ave|e/of stanwix st|e/of central a|s/of scott ave|e/of central av|s/of irving ave|w/of st nichola|w/of st nichol|e/of knickerbock|e/of wyckoff av|e/of cypress av|s/of knickerbock|w/of stanwix st|e/of evergreen a|s/of st nichol|e/of bushwick av|w/of wilson ave|w/of cypress av|n/of st nichola|s/of knickerboc|w/of knickerbock|n/of broadway|n/of knickerboc|e/of evergreen|e/of irving ave|w/of irving st|w/of wyckoff av|w/of st nicholas|w/of cypress ave|s/of wilson ave|n/of evergreen a	T	1746
JEFFERSON ST		P	31
JEFFERSON STREET		P|S	607
JEROME AVE	i/o e 23 st|e 22 st	P	24
Jerome Ave	e/of sheepshead|w/of e 22nd st|e/of e 17th st|w/of e 23rd st|e/of e 15th st|s/of e 17th st|e/of e 23rd st|n/of e 19th st|e/of e 22nd st|n/of ocean ave|s/of new lots a|w/of w 22nd st|e/of sheepshea|w/of e 17th st|n/of sheepshea|e/of e 19th st|w/of e 18th st|n/of e 17th st|s/of e 19th st|s/of avenue z|s/of 19th ave|e/of ocean ave|n/of atlantic av|n/of e 22nd st|w/of e 19th st|e/of fulton st|e/of e 21st st|w/of sheepshead|w/of ocean ave|n/of e 23rd st|s/of e 21st st|n/of avenue z	T	685
