street	intersections	agencies	number_violations
5th Ave	s/of e 14th st|n/of e 43rd st|s/of e 101st st|s/of e 66th st|n/of e 125th st|s/of e 104th st|n/of e 55th st|n/of w 49th st|n/of e 45th st|s/of e 103rd st|s/of e 96th st|s/of w 25th st|n/of w 127th st|n/of e 64th st|s/of e 9th st|s/of w 16th st|s/of e 59th st|s/of e 16th st|n/of e 52nd st|s/of e 41st st|s/of e 115th st|n/of e 87th st|s/of w 56th st|n/of e 56th st|n/of e 85th st|s/of e 105th st|n/of e 92nd st|n/of e 106th st|s/of e 107th st|n/of w 136th st|n/of e 65th st|n/of e 103rd st|n/of e 102nd st|n/of e 101st st|s/of e 101st s|s/of e 131st s|s/of e 32nd st|n/of e 33rd st|s/of e 110th st|n/of e 39th st|s/of w 37th st|n/of e 58th st|s/of w 55th st|n/of w 56th st|n/of e 135th st|s/of w 12th st|n/of w 22nd st|n/of e 31st st|s/of e 106th st|s/of w 24th st|s/of e 21st st|n/of e 68th st|n/of e 138th st|s/of e 92nd st|n/of w 111th st|s/of w 119th st|n/of w 8th st|n/of w 20th st|s/of e 62nd st|n/of e 72nd st|n/of w 43rd st|n/of e 8th st|n/of broadway|s/of w 44th st|n/of w 44th st|n/of e 127th st|s/of e 83rd st|s/of w 10th st|s/of e 52nd st|s/of w 135th s|s/of e 89th st|n/of w 141st st|s/of e 45th st|e/of w 55th st|n/of w 26th st|s/of e 73rd st|s/of e 72nd st|s/of e 24th st|e/of e 33rd st|n/of e 28th st|n/of w 125th st|n/of w 28th st|s/of e 99th st|e/of w 52nd st|n/of w 52nd st|s/of e 128th st|n/of e 80th st|s/of e 53rd st|n/of w 112th st|s/of e 10th st|n/of w 24th st|n/of e 29th st|s/of w 11th st|n/of e 40th st|n/of e 71st st|s/of w 115th s|s/of w 48th st|s/of w 53rd st|n/of e 24th st|n/of w 132nd st|n/of e 131st st|s/of e 90th st|s/of e 28th st|s/of w 118th st|s/of w 18th st|s/of e 26th st|s/of e 139th st|n/of e 50th st|n/of e 126th st|t intersection e101|n/of w 45th st|n/of w 42nd st|n/of e 99th st|s/of w 40th st|e/of washington|s/of e 82nd st|s/of e 126th st|e/of w 57th st|s/of e 39th st|n/of e 21st st|s/of e 35th st|s/of w 58th st|n/of w 54th st|s/of e 76th st|s/of e 36th st|s/of w 108th st|e/of e 55th st|w/of 6th ave|s/of w 142nd s|s/of e 86th st|e 108 st|e/of e 26th st|s/of e 119th st|s/of w 110th st|s/of e 116th st|e 90 st|e 102 s|e 98 s|s/of w 9th st|n/of e 70th st|s/of e 97th st|w/of e 46th st|n/of e 78th st|s/of w 8th st|n/of e 104th st|s/of e 18th st|n/of w 11th st|n/of w 30th st|s/of e 111th st|s/of e 56th st|n/of e 57th st|n/of e 42nd st|s/of e 117th st|n/of washington|s/of e 102nd st|s/of e 88th st|s/of e 98th st|n/of e 83rd st|n/of e 82nd st|n/of e 130th s|n/of e 96th st|n/of w 31st st|n/of e 77th st|n/of w 36th st|n/of e 59th st|n/of e 53rd st|n/of e 16th st|n/of e 111th st|n/of w 110th st|s/of w 115th st|s/of w 13th st|n/of e 109th st|s/of e 138th st|n/of w 33rd st|n/of e 112th st|n/of e 54th st|s/of e 58th st|e/of e 41st st|s/of e 135th st|n/of w 138th st|n/of w 32nd st|n/of e 75th st|n/of e 91st st|n/of e 132nd st|n/of e 18th st|s/of w 26th st|n/of e 12th st|n/of e 116th st|n/of e 69th st|s/of e 22nd st|s/of w 136th st|n/of e 118th st|s/of e 47th st|n/of w 112th s|s/of e 50th st|s/of e 115th s|s/of w 135th st|s/of w 45th st|n/of e 74th st|s/of e 31st st|n/of e 93rd st|n/of e 32nd st|n/of w 34th st|s/of e 80th st|s/of e 44th st|n/of w 48th st|n/of e 73rd st|n/of w 29th st|s/of w 41st st|s/of w 129th st|s/of e 65th st|s/of e 87th st|s/of e 95th st|s/of w 35th st|n/of e 47th st|n/of e 63rd st|e/of e 71st st|e/of e 60th st|s/of w 20th st|s/of e 13th st|n/of e 49th st|n/of e 48th st|s/of e 112th s|s/of e 78th st|s/of e 42nd st|n/of e 34th st|s/of e 15th st|n/of e 20th st|n/of w 39th st|n/of w 55th st|s/of w 51st st|s/of w 47th st|n/of e 112th s|n/of w 25th st|n/of e 66th st|e/of e 28th st|e/of e 38th st|n/of e 117th st|s/of e 129th st|s/of w 30th st|s/of e 57th st|s/of w 140th st|n/of w 9th st|w/of e 92nd st|e/of e 53rd st|s/of w 46th st|n/of w 37th st|n/of e 95th st|e/of e 52nd st|n/of w 137th st|n/of w 103rd st|s/of e 105th s|n/of e 108th st|s/of e 49th st|s/of w houston|s/of e 94th st|n/of e 38th st|s/of e 38th st|n/of w 57th st|e/of e 110th st|n/of w 129th st|n/of e 22nd st|s/of e 75th st|s/of w 19th st|e/of vanderbilt|n/of e 25th st|s/of e 67th st|s/of e 19th st|s/of w 138th s|n/of w 38th st|n/of e 17th st|e/of e 45th st|s/of e 135th s|s/of w 98th st|w/of e 96th st|n/of w 14th st|w/of w 21st st|s/of e 120th st|s/of w 15th st|e 89 st|w/of w 36th st|w 36th st|s/of e 81st st|s/of w 21st st|s/of w 43rd st|s/of e 40th st|n/of e 110th st|s/of e 71st st|n/of e 60th st|n/of e 130th st|s/of e 131st st|w/of e 47th st|n/of e 94th st|n/of e 107th st|n/of e 51st st|s/of w 32nd st|n/of e 41st st|n/of w 23rd st|n/of e 98th st|s/of w 139th st|s/of w 14th st|s/of w 27th st|n/of e 26th st|n/of e 79th st|n/of e 105th st|n/of w 18th st|n/of w 27th st|n/of e 13th st|n/of w 139th st|s/of e 55th st|s/of e 34th st|s/of e 77th st|n/of e 27th st|n/of e 46th st|s/of e 51st st|n/of w 40th st|s/of e 91st st|s/of w 52nd st|n/of e 67th st|n/of w 12th st|n/of w 35th st|e/of e 64th st|n/of e 37th st|s/of e 30th st|n/of e 84th st|s/of e 79th st|n/of w 10th st|s/of e 70th st|n/of e 76th st|n/of w 135th st|s/of e 64th st|s/of w 22nd st|s/of w 138th st|n/of w 131st st|s/of w 141st st|n/of e 36th st|s/of washington|s/of e 8th st|s/of w 127th st|s/of e 127th st|n/of w 135th s|n/of w 139th s|n/of w 51st st|n/of w 41st st|n/of w 46th st|n/of e 88th st|s/of w 29th st|n/of w 124th st|s/of w 131st st|n/of w 21st st|n/of e 97th st|n/of e 86th st|s/of e 11th st|s/of w 111th st|n/of e 115th st|s/of e 109th st|s/of w 31st st|s/of e 130th st|s/of w 137th st|s/of e 108th st|w/of w 9th st|s/of w 142nd st|n/of w 16th st|s/of w 23rd st|s/of central pa|n/of e 11th st|n/of w 13th st|w/of w 10th st|n/of e 139th s|n/of e 9th st|s/of e 125th st|s/of e 112th st|e/of e 70th st|n/of e 14th st|w/of w 18th st|s/of e 54th st|s/of e 12th st|n/of washingto|s/of w 105th st|s/of w 34th st|s/of w 42nd st|s/of e 63rd st|s/of e 46th st|n/of e 10th st|n/of e 62nd st|s/of e 33rd st|s/of e 48th st|s/of e 37th st|n/of e 44th st|n/of e 81st st|n/of e 89th st|s/of e 60th st|n/of w 132nd s|n/of e 135th s|n/of e 90th st|s/of w 117th st|n/of e 61st st|e/of w 136th st|s/of e 61st st|s/of e 85th st|n/of e 139th st|s/of e 23rd st|s/of w 36th st|s/of e 20th st|n/of w 58th st|w/of e 71st st|s/of e 27th st|e/of w 13th st|e/of w 10th st|s/of frawley cir|n/of central pa|n/of e 128th st|s/of e 106th s|n/of w 19th st|e/of e 62nd st|n/of w 47th st|s/of frawley ci|n/of w 142nd st|w/of e 99th st|n/of w 115th st|s/of central par|n/of w 130th st|w/of w 53rd st|s/of w 57th st|s/of e 68th st|s/of w 170th st|s/of w 131st s|n/of e 105th s|s/of e 84th st|e/of e 117th st|e/of e 9th st|e/of e 13th st|n/of w 116th st	T	44165
5TH AVE		P|T	98
5TH AVENUE		P	34
6 AVE	w 4 st	P|S|T	25
6 AVENUE		P	6
61 ST	freedom pl	P	4
63 DRIVE		P	4
64 STREET		P	4
65th St Transverse	n/of washington|s/of e 131st st	T	16
69 AVE		P	4
6th Ave	s/of w 36th st|n/of w 40th st|s/of w 57th st|s/of downing st|n/of w 9th st|s/of w 39th st|n/of white st|s/of carmine st|n/of york st|s/of w 49th st|w/of w 51st st|s/of bleecker s|s/of w 14th st|n/of minetta st|n/of dominick s|s/of w 4th st|e/of greenwich|s/of w 46th st|n/of w 30th st|n/of w 24th st|s/of w 12th st|n/of w 26th st|s/of w 11th st|s/of w 13th st|s/of w 42nd st|s/of w 23rd st|s/of lispenard|n/of w washingt|n/of 3rd ave|e/of w 21st st|s/of dominick s|n/of vandam st|n/of w 11th st|n/of w 49th st|n/of w 36th st|s/of w 18th st|s/of broome st|s/of bleecker|n/of w 33rd st|n/of dominick st|s/of e 21st st|n/of e 47th st|s/of greenwich|w/of w 10th st|s/of w 35th st|s/of vandam st|s/of w 38th st|e/of w 48th st|n/of w 10th st|w/of w 43rd st|w/of w 42nd st|s/of e 14th st|n/of king st|w/of w 27th st|s/of w 19th st|e/of w 25th st|west roadway|s/of leroy st|n/of w 47th st|n/of w 51st st|w/of spring st|n/of minetta s|n/of e 9th st|w/of w 30th st|w/of 3rd ave|4|n/of bleecker|n/of franklin st|s/of bedford st|s/of w 230 st|s/of e 9th st|w/of w 22nd st|w 44th st|s/of e 57th st|s/of laight st|s/of barrow st|n/of e 70th st|e/of downing st|e/of 2nd ave|n/of greenwich a|n/of e 11th st|s/of w 40th st|s/of w 41st st|n/of minetta ln|s/of w 51st st|s/of w 53rd st|n/of w 42nd st|s/of grand st|s/of w 43rd st|s/of w 10th st|n/of bleecker s|s/of w 56th st|w/of w 47th st|s/of w 45th st|n/of walker st|n/of w 22nd st|n/of w 50th st|s/of w 34th st|s/of w 48th st|s/of central pa|w 39th st|n/of w 23rd st|n/of w 54th st|s/of w 27th st|n/of prince st|n/of washington|s/of w houston|s/of w 26th st|s/of waverly p|s/of w 44th st|n/of w 39th st|n/of bedford st|s/of w 3rd st|s/of w 9th st|e/of spring st|s/of w 20th st|s/of w 21st st|n/of w 20th st|n/of w 19th st|n/of w 8th st|s/of w 32nd st|s/of w 33rd st|s/of w 31st st|s/of downing s|n/of w 31st st|s/of bleecker st|s/of w 58th st|n/of w 21st st|s/of w 37th st|n/of w 18th st|n/of w 35th st|n/of w 12th st|s/of walker st|e/of w 46th st|s/of w 24th st|n/of e 21st st|n/of w 14th st|n/of w 55th st|s/of w 29th st|n/of w 58th st|s/of dominick|s/of e 28th st|w/of w 20th st|e/of broadway|n/of w 46th st|e/of w 29th st|s/of w 52nd st|n/of w 53rd st|n/of franklin s|w/of w 26th st|n/of e 3rd st|n/of e 34th st|w/of broome st|w/of w 54th st|s/of e 13th st|s/of greenwich a|n/of w washingto|s/of w 50th st|w/of minetta st|w 52nd st|n/of leroy st|w/of bleecker s|s/of e 20th st|n/of e 20th st|e/of central pa|n/of e 56th st|e/of central p|n/of e 57th st|n/of w 41st st|n/of w 56th st|n/of waverly pl|s/of w 55th st|s/of w 30th st|n/of w 44th st|e/of w 38th st|n/of w 4th st|n/of w 34th st|s/of w 17th st|s/of w 25th st|s/of w 15th st|s/of w 59th st|n/of w houston|s/of dominick st|n/of broome st|s/of minetta ln|n/of w 3rd st|n/of spring st|s/of spring st|s/of waverly pl|s/of w 28th st|n/of w 15th st|n/of downing s|n/of charlton s|s/of washington|n/of w 29th st|w/of w 28th st|n/of w 32nd st|n/of w 17th st|n/of w 27th st|e/of w 42nd st|n/of w 57th st|s/of w 22nd st|n/of w 13th st|n/of w 43rd st|s/of w 16th st|s/of w 47th st|n/of w 48th st|s/of w 8th st|roadway|n/of bleecker st|n/of w 52nd st|n/of w 28th st|w/of vandam st|s/of minetta l|n/of w 37th st|s/of minetta st|n/of w 38th st|n/of w 25th st|n/of greenwich|n/of carmine st|s/of white st|s/of king st|s/of cherry st|n/of w 16th st|s/of w 54th st|s/of canal st|s/of central p|n/of cherry st|e/of w 45th st|n/of e 8th st|n/of downing st|n/of grand st|s/of w 136th st|s/of charlton s|n/of bedford s|n/of e 54th st|w/of w 38th st|n/of minetta l|w/of w 19th st|e/of w 10th st|e/of w 9th st|n/of w 45th st|w/of w 32nd st|w 48th st|s/of spruce st|n/of w broadway|s/of central par|s/of e 59th st|e/of w 26th st|w/of w 53rd st|w 53rd st|w/of w 57th st|w/of w 55th st|e/of w 27th st|w/of w houston|s/of e 12th st	T	36873
6TH AVE		T|P	48
6TH AVENUE		P	6
7 AVE	37 st	P	127
7 AVENUE		S|P	120
71 ST		P	5
79th St Transverse	n/of w 56th st	T	5
7th Ave	s/of w 41st st|n/of w 41st st|s/of w 42nd st|s/of w 56th st|e/of w 48th st|s/of w 54th st|s/of w 40th st|s/of w 21st st|s/of w 35th st|n/of w 28th st|n/of barrow st|n/of w 46th st|w/of w 58th st|n/of w 33rd st|n/of w 24th st|n/of carmine st|s/of w 36th st|s/of w 23rd st|s/of w 57th st|s/of w 39th st|n/of w 29th st|n/of w 19th st|w/of w 35th st|n/of w 23rd st|n/of w 30th st|n/of w 31st st|n/of w 37th st|n/of morton st|n/of w 36th st|w/of w 16th st|w/of w 56th st|s/of leroy st|w/of w 34th st|e/of e 41st st|s/of e 54th st|n/of w 35th st|e/of w 38th st|w/of w 49th st|s/of w 46th st|n/of leroy st|e/of w 42nd st|s/of w 27th st|e/of 4th ave|e/of w 56th st|s/of barrow st|w/of barrow st|w/of w 13th st|e/of w 39th st|e/of christopher|s/of bedford st|s/of w 125th st|w/of w 33rd st|w/of 6th ave|e/of w 16th st|s/of grove st|e/of w 54th st|w 40th st|w 48th st|s/of w 55th st|n/of e 41st st|w/of w 50th st|e/of w 14th st|w/of broadway|w 29th st|e/of w 49th st|n/of w 13th st|s/of w 28th st|n/of w 58th st|n/of w 56th st|n/of w 45th st|n/of perry st|n/of w 44th st|s/of w 31st st|s/of w 17th st|s/of w 51st st|n/of commerce s|w/of w 41st st|s/of bleecker s|s/of w 58th st|s/of w 15th st|n/of w 48th st|s/of w 16th st|n/of w 40th st|n/of w 53rd st|n/of w 17th st|n/of w 38th st|n/of christophe|s/of bleecker|n/of w 43rd st|s/of perry st|n/of w 54th st|s/of w 29th st|n/of w 49th st|s/of w 18th st|s/of w 52nd st|s/of w 37th st|n/of grove st|s/of e 41st st|n/of w 11th st|n/of w 146th st|n/of w 42nd st|n/of w 4th st|s/of e 29th st|s/of w 14th st|s/of w 38th st|s/of w 11th st|s/of w 59th st|n/of w 26th st|s/of w 20th st|n/of w 12th st|w/of leroy st|s/of w 19th st|s/of w 45th st|n/of w 20th st|e/of w 52nd st|s/of w 12th st|s/of w 25th st|e/of clarkson s|s/of e 59th st|n/of greenwich a|e/of w 58th st|s/of carmine s|n/of e 57th st|n/of clarkson s|e/of w 33rd st|w 33rd st|s/of w 151st st|s/of greenwich|w/of w 26th st|n/of w 50th st|s/of w 49th st|n/of w 51st st|n/of w 21st st|n/of w 22nd st|s/of w 13th st|s/of w 44th st|w/of w 43rd st|s/of w 34th st|s/of w 47th st|s/of w 26th st|n/of w 57th st|s/of charles st|s/of w 33rd st|n/of w 47th st|s/of w 10th st|n/of w 10th st|n/of w 34th st|n/of w 52nd st|s/of w 24th st|n/of w 16th st|s/of w 50th st|s/of e 39th st|s/of w 30th st|s/of w 32nd st|n/of w 25th st|s/of w 22nd st|s/of w 53rd st|s/of w 43rd st|s/of w 48th st|n/of w 32nd st|w/of 7th ave s|s/of central pa|n/of w 55th st|w/of commerce s|e/of w 47th st|w/of w 29th st|n/of w 39th st|n/of w 144th st|w/of w 52nd st|n/of w 15th st|n/of e 33rd st|e/of 7th ave s|n/of w 18th st|n/of w 27th st|n/of central pa|e/of w 45th st|n/of clarkson|e/of w 41st st|n/of w 14th st|e/of grove st|n/of christopher|s/of e 57th st|w/of w 38th st|e/of w 12th st|n/of e 14th st|w/of w 57th st|e/of w 46th st|w/of w 51st st	T	24157
7TH AVE		P|T	241
7th Ave S	s/of w 14th st|s/of bedford st|n/of w 4th st|s/of w 4th st|s/of leroy st|s/of grove st|s/of christophe|n/of bleecker st|w/of charles st|s/of w 13th st|s/of charles s|s/of w 11th st|s/of cherry st|n/of cherry st|n/of w 19th st|e/of grove st|e/of bedford st|n/of w 12th st|n/of leroy st|n/of w 10th st|n/of christophe|n/of charles st|n/of carmine st|n/of clarkson s|s/of barrow st|s/of w 41st st|n/of bedford st|s/of bleecker st|n/of w 11th st|w/of vandam st|s/of w 12th st|w/of carmine s|n/of carmine s|n/of waverly pl|e/of charles st|n/of greenwich|s/of commerce|n/of clarkson st|n/of e 12th st|e/of bleecker s|e/of bleecker st|s/of carmine st|s/of christopher|s/of bedford s|s/of bleecker s|n/of barrow st|s/of w 10th st|s/of charles st|s/of commerce s|n/of bleecker s|n/of morton st|n/of perry st|e/of w 11th st|s/of perry st|s/of morton st|w/of w 10th st|n/of commerce s|n/of christopher|w/of christopher|s/of waverly pl|n/of clarkson|n/of grove st|s/of greenwich|n/of christoph|s/of greenwich a|w/of grove st|s/of downing st|s/of w houston|s/of washington|n/of w 13th st	T	5821
7TH AVE S		P	9
7TH AVENUE		P	62
8 AVE		P	85
8 AVENUE		S|P	145
80 ST		P	5
82 ST		P	4
82 STREET		P	10
86 ST		P	5
86 STREET		P	5
86TH ST		P	4
86th Transverse Rd	n/of w 30th st|e/of 3rd ave|s/of w 57th st	T	19
8th Ave	s/of w 39th st|n/of w 40th st|n/of w 42nd st|n/of w 53rd st|s/of w 43rd st|s/of w 53rd st|s/of w 12th st|s/of w 16th st|s/of e 33rd st|n/of w 37th st|n/of w 54th st|s/of w 54th st|s/of w 44th st|n/of w 15th st|n/of e 51st st|s/of w 41st st|s/of w 31st st|n/of w 35th st|n/of bleecker s|w/of w 40th st|s/of w 36th st|w/of w 53rd st|s/of w 28th st|s/of bleecker st|w/of w 41st st|n/of w 27th st|s/of w 25th st|s/of w 19th st|n/of w 48th st|n/of bank st|e/of w 48th st|w/of w 34th st|w/of w 35th st|w/of w 47th st|n/of w 26th st|n/of w 34th st|w 23rd st|s/of columbus ci|n/of w 55th st|w/of 6th ave|n/of w 18th st|w 38th st|s/of e 12th st|n/of w 16th st|n/of w 125th st|s/of w 125th st|s/of w 18th st|e/of w 34th st|e/of w 58th st|w 58th st|s/of gansevoort|s/of e 17th st|w/of w 44th st|w/of w 58th st|1172|s/of jane st|n/of w 41st st|n/of w 28th st|s/of horatio st|n/of w 44th st|s/of w 50th st|n/of w 49th st|w/of w 46th st|n/of horatio st|n/of w 36th st|s/of w 42nd st|e/of w 41st st|n/of w 46th st|n/of w 57th st|n/of w 50th st|n/of w 24th st|s/of greenwich|n/of w 29th st|s/of w 57th st|s/of w 56th st|n/of hudson st|e/of w 46th st|s/of bank st|n/of w 39th st|s/of w 22nd st|s/of w 20th st|n/of w 13th st|n/of jane st|e/of 7th ave|s/of 12th ave|e/of w 31st st|s/of w 24th st|w/of w 54th st|s/of w 23rd st|s/of w 46th st|s/of w 21st st|n/of w 21st st|s/of hudson st|e/of w 43rd st|s/of w 27th st|e/of w 52nd st|w/of w 56th st|n/of w 126th st|n/of w 43rd st|s/of e 18th st|e/of w 53rd st|w 46th st|e/of w 35th st|n/of w 20th st|w/of bleecker s|s/of w 15th st|e/of w 49th st|n/of w 47th st|n/of w 58th st|s/of e 57th st|w/of w 43rd st|e/of jane st|n/of e 30th st|n/of w 14th st|s/of w 49th st|s/of w 33rd st|s/of w 51st st|s/of w 13th st|n/of w 51st st|s/of w 40th st|n/of w 56th st|n/of w 31st st|w/of w 57th st|s/of w 58th st|s/of w 30th st|n/of w 22nd st|n/of w 19th st|s/of w 26th st|s/of w 14th st|s/of w 45th st|s/of w 52nd st|s/of w 35th st|s/of w 34th st|w 39th st|s/of w 47th st|w/of w 42nd st|s/of james st|n/of w 30th st|n/of w 33rd st|n/of w 45th st|s/of w 37th st|s/of w 55th st|e/of w 21st st|n/of w 12th st|s/of w 29th st|n/of w 23rd st|e/of w 44th st|s/of w 17th st|n/of w 38th st|w/of w 52nd st|s/of w 11th st|s/of w 48th st|w/of w 33rd st|n/of w 52nd st|e/of w 42nd st|e/of w 40th st|s/of bleecker s|e/of w 33rd st|w/of w 23rd st|e/of w 50th st|e/of w 57th st|e/of horatio st|n/of w 17th st|n/of bleecker st|n/of e 14th st|w/of horatio st|e/of columbus c|s/of w 4th st|e/of w 56th st|s/of e 28th st|s/of w 32nd st	T	24976
8TH AVE	parking lot|row hotel	T|P	317
8TH AVENUE		P	60
9 AVE		P	4
9 AVENUE		S|P	36
95 AVE		P	4
97th St Transverse	w/of 3rd ave|n/of little wes	T	6
98 STREET	62 dr|63 rd|horace harding expwy	P	4
9th Ave	n/of e 25th st|n/of w 206th st|n/of w 203rd st|e/of w 203rd st|s/of w 207th st|s/of w 12th st|s/of w 41st st|n/of w 21st st|s/of w 22nd st|n/of w 30th st|e/of w 202nd s|n/of gansevoort|n/of w 56th st|n/of w 207th st|w/of w 25th st|s/of w 205th s|s/of w 56th st|s/of w 16th st|w/of w 40th st|e/of broadway|s/of w 31st st|n/of w 46th st|n/of w 33rd st|s/of w 29th st|w/of w 204th st|e/of w 207th st|n/of w 220th s|n/of w 22nd st|s/of gansevoort|n/of w 51st st|w/of w 26th st|s/of e 26th st|s/of w 36th st|n/of w 18th st|s/of e 29th st|s/of w 57th st|s/of w 20th st|s/of w 52nd st|n/of e 23rd st|s/of w 48th st|n/of w 50th st|n/of w 47th st|s/of w 40th st|s/of little wes|n/of little wes|s/of w 204th st|s/of little west|s/of w 23rd st|s/of w 203rd st|n/of w 28th st|n/of w 220th st|s/of w 203rd s|n/of w 40th st|e/of w 204th st|n/of w 26th st|e/of 10th ave|n/of w 49th st|w/of w 54th st|s/of w 53rd st|s/of w 59th st|s/of w 58th st|n/of w 34th st|s/of w 30th st|n/of w 14th st|s/of w 205th st|s/of w 202nd st|s/of w 225th st|n/of w 48th st|n/of w 12th st|e/of w 28th st|n/of w 39th st|n/of w 29th st|n/of w 19th st|s/of w 39th st|s/of w 15th st|w/of w 32nd st|e/of w 64th st|s/of e 16th st|n/of w 202nd s|n/of w 59th st|e/of w 49th st|w/of w 57th st|s/of 10th ave|s/of w 13th st|n/of w 24th st|s/of w 51st st|n/of w 13th st|s/of w 28th st|n/of w 31st st|s/of w 14th st|s/of w 24th st|n/of w 58th st|n/of w 25th st|s/of w 47th st|s/of w 25th st|n/of w 202nd st|n/of w 201st st|n/of w 23rd st|s/of w 220th st|n/of w 205th st|n/of little west|s/of w 50th st|s/of w 17th st|s/of w 26th st|n/of w 204th st|e/of w 38th st|n/of w 44th st|s/of w 55th st|s/of w 21st st|s/of w 42nd st|n/of w 15th st|n/of w 219th st|n/of w 37th st|n/of w 41st st|n/of w 42nd st|n/of w 20th st|s/of w 45th st|s/of w 33rd st|s/of w 19th st|s/of w 34th st|s/of columbus a|n/of w 16th st|n/of w 38th st|n/of w 17th st|s/of w 27th st|n/of w 55th st|s/of w 37th st|s/of w 219th st|s/of w 43rd st|w/of w 14th st|s/of e 41st st|s/of w 206th st|s/of e 23rd st|n/of e 40th st|e/of w 57th st|w/of w 56th st|n/of w 45th st|s/of w 38th st	T	15719
9TH AVE		P|T	23
9TH AVENUE		P	15
A New Street	n/of e 110th st|n/of e 111th st|s/of e 111th st|s/of e 110th st	T	19
Abraham Kazan St	e/of grand st|n/of grand st|s/of delancey s	T	6
ACADEMY	post ave	P	9
Academy St	n/of cooper st|w/of broadway|e/of sherman av|e/of broadway|s/of cooper st|e/of vermilyea|e/of sherman ave|w/of post ave|w/of nagle ave|w/of vermilyea a|e/of nagle ave|n/of w 124th st|e/of post ave|e/of seaman ave|e/of cooper st|n/of broadway|n/of post ave|e/of vermilyea a|w/of vermilyea	T	649
ACADEMY ST		P	21
ACADEMY STREET	post ave	S|P	84
ADAM CLAYTON POWELL	jr malls|jr boulevard|jr blvd	S|P	375
Adam Clayton Powell	n/of w 123rd st|s/of w 131st st|s/of w 153rd s|n/of w 114th st|n/of w 127th st|s/of w 148th st|s/of w 118th st|s/of w 115th st|s/of w 121st st|s/of e 125th st|n/of w 125th st|n/of w 110th st|s/of w 139th st|n/of central pa|n/of w 118th st|n/of w 137th st|s/of w 136th st|s/of w 114th st|s/of w 123rd st|n/of w 111th st|center lane|n/of w 117th st|n/of w 121st st|w/of w 133rd st|s/of w 120th st|e/of w 151st st|n/of w 119th st|n/of w 145th st|n/of w 150th st|n/of w 144th st|n/of w 143rd st|s/of w 116th st|n/of w 115th st|s/of w 137th st|n/of w 153rd st|e/of w 125th st|w/of w 142nd st|south bound of adam|north bound traffic|south bound traffic|w/of amsterdam a|n/of w 149th st|w/of w 121st st|s/of w 112th st|w/of harlem riv|n/of w 141st st|n/of w 130th st|s/of w 152nd st|n/of w 129th st|n/of w 152nd st|s/of w 130th st|s/of w 135th st|s/of w 128th st|n/of w 140th st|n/of w 126th st|s/of w 117th st|n/of w 135th st|s/of w 127th st|s/of w 138th st|s/of w 132nd st|n/of w 134th st|s/of w 155th st|e/of w 117th st|s/of w 142nd st|n/of w 138th st|n/of w 148th st|s/of w 119th st|s/of w 122nd st|e/of w 147th st|n/of w 139th st|n/of w 147th st|s/of w 140th st|n/of w 136th st|n/of w 152nd s|s/of w 125th st|s/of w 153rd st|n/of w 142nd st|s/of w 124th st|n/of w 128th st|n/of w 131st st|n/of w 124th st|s/of w 147th st|west sidevof central|s/of w 150th st|w/of lenox ave|n/of w 151st st|n/of w 132nd st|s/of w 126th st|s/of w 145th st|n/of w 112th st|n/of w 133rd st|e/of w 112th st|n/of w 151st s|w/of madison av|s/of w 113th st|s/of w 111th st|n/of w 122nd st|s/of w 175th st|n/of central par|s/of w 129th st|n/of w 113th st|s/of w 143rd st|n/of w 116th st|s/of w 151st st|n/of w 120th st|n/of w 126th s|n/of e 114th st|n/of w 147th s|n/of w 114th s	T	10553
Adrian Ave	w/of nagle ave|e/of sherman ave|e/of sherman a	T	21
ADRIAN AVENUE		S	30
Albany St	w/of washington|e/of washington|w/of washingto|e/of south end a|e/of south end|w/of west st|e/of west st|s/of south end|w/of greenwich s|w/of south end|w/of greenwich	T	351
ALBANY ST		P	10
ALBANY STREET		S|P	64
ALBEE SQ		P	4
ALEXANDER AVE		P	5
Allen St	n/of broome st|s/of e houston|n/of rivington|n/of stanton st|s/of canal st|s/of division s|s/of rivington|n/of canal st|n/of delancey st|n/of e houston|w/of stanton st|s/of stanton s|middle of street|middle of allen stre|e/of broome st|s/of stanton st|n/of division s|s/of henry st|s/of broome st|s/of delancey|n/of e broadway|e/of delancey s|w/of hester st|e/of stanton st|n/of hester st|w/of orchard st|n/of rivington s|s/of rivington s|s/of hester st|n/of grand st|n/of delancey s|n/of division st|s/of delancey s|w/of broome st|n/of stanton s|s/of grand st|north bound|n/of delancey	T	4705
